8190           8190ZV17760           SXA18191FSTK000000040.000                    20180723MB1B                9P1    
8190           8190ZF37420           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37420           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37420           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37470           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37470           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37470           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37470           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37760           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZF37200           SXA28190SX21000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29980           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZG25250           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG2964A           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG2961A           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24240           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24240           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24410           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24410           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24330           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24330           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24310           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG25220           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG25220           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24260           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZJ29960           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29980           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZG2970A           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG2966A           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24290           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24290           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24280           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24270           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24270           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24270           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24310           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24250           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24210           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZR00600           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00600           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00730           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00660           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00660           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00660           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00660           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00700           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00700           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00700           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00600           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00600           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00600           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZG24210           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG25220           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG25240           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG25240           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG24200           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG2964A           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZR00350           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00350           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR01590           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00310           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZR00700           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190ZJ29960           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZY13600           VN518190VN91000000030.000                    20180723MB1B                9I3    
8190           8190W53463B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190ZU70070           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190ZU70070           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190ZU70070           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190ZU70070           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190W53463B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53463B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53462B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53461B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53461B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53460B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53460B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53460B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53462B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53462B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53462B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53462B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190W53462B           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29960           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29980           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29960           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29980           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29960           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29980           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29960           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29970           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29990           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZJ29980           CL518190CLB9000000020.000                    20180723MB1B                9I3    
8190           8190ZA52480           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZA52480           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190ZA52480           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190WY84940           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190WY84940           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190WY75260           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190WY75260           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190WY75260           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190WY75260           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZG25230           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190VAQ2780           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190VAQ2780           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190VAQ2780           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190VAQ2780           CL518190CLB9000000030.000                    20180723MB1B                9I3    
8190           8190ZP62630           FLA08190FL21000000300.000                    20180723MB1B                9I3    
8190           8190ZQ11670           SX518190SX91000000050.000                    20180723MB1B                9I3    
8190           8190ZQ11690           SX518190SX91000000050.000                    20180723MB1B                9I3    
8190           8190ZQ11690           SX518190SX91000000050.000                    20180723MB1B                9I3    
8190           8190ZG25230           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZG25210           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43980           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZG24230           CL518190CLB9000000180.000                    20180723MB1B                9I3    
8190           8190ZQ11690           SX518190SX91000000050.000                    20180723MB1B                9I3    
8190           8190WY91390           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190ZQ86540           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ87420           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84350           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89050           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86460           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ87130           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ87130           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86770           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86770           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84650           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ83610           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ83610           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88650           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88520           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88400           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88400           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86250           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ83610           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88220           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ84650           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ92710           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ91320           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZS06260           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZY85462           SX218190SX51000000010.000                    20180723MB1B                9I3    
8190           8190ZQ86690           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190WF9216B           SX518190SX91000000020.000                    20180723MB1B                9I3    
8190           8190WF9216B           SX518190SX91000000020.000                    20180723MB1B                9I3    
8190           8190WF9216B           SX518190SX91000000020.000                    20180723MB1B                9I3    
8190           8190WF9216B           SX518190SX91000000020.000                    20180723MB1B                9I3    
8190           8190WF9216B           SX518190SX91000000020.000                    20180723MB1B                9I3    
8190           8190WF9216B           SX518190SX91000000020.000                    20180723MB1B                9I3    
8190           8190WF9302A           SX518190SX91000000030.000                    20180723MB1B                9I3    
8190           8190WZ91400           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190ZQ86690           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86690           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZS06260           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86540           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86540           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86540           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ93610           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ92770           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ93610           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ91320           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190ZQ86690           SX218190SX51000000015.000                    20180723MB1B                9I3    
8190           8190WZ91400           SXA18190SX21000000005.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91340           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZP66690           SXA08190SX21000000060.000                    20180723MB1B                9I3    
8190           8190ZC7290A           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZQ11690           SX518190SX91000000050.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZP66690           SXA08190SX21000000060.000                    20180723MB1B                9I3    
8190           8190ZP66690           SXA08190SX21000000060.000                    20180723MB1B                9I3    
8190           8190ZP66690           SXA08190SX21000000060.000                    20180723MB1B                9I3    
8190           8190ZP66690           SXA08190SX21000000060.000                    20180723MB1B                9I3    
8190           8190ZA89870           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZA89870           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZA52450           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91370           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZQ94630           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZR10660           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZR10660           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95320           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94800           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94370           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZR10700           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94570           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94570           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94570           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94570           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94630           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94630           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94370           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94370           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95280           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94310           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190WK0459A           SX518190SX91000000008.000                    20180723MB1B                9I3    
8190           8190WZ91840           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91840           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91840           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91390           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91840           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91840           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190WZ91840           SX518190SX91000000001.000                    20180723MB1B                9I3    
8190           8190ZQ98440           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94310           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94310           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZP61620           CLA08190CL21000000020.000                    20180723MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZP61620           CLA08190CL21000000020.000                    20180723MB1B                9I3    
8190           8190ZQ95350           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZP61620           CLA08190CL21000000020.000                    20180723MB1B                9I3    
8190           8190ZQ95390           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ98440           SX218190SX51000000008.000                    20180723MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZQ88290           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ88620           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89030           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ89030           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZT43820           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZU02400           FL518190FL91000000005.000                    20180723MB1B                9I3    
8190           8190ZQ94910           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95050           SX518190SX91000000015.000                    20180723MB1B                9I3    
8190           8190ZQ95050           SX518190SX91000000015.000                    20180723MB1B                9I3    
